AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
16.53,22.01,10.81,2.61,16.01,2,2014,11,16
16.49,22.05,13.01,2.45,16.01,2,2014,11,17
16.2,22.01,9.01,3.86,17.01,2,2014,11,18
17.75,27.01,10.01,4.54,18.01,2,2014,11,19
18.1,25.01,10.01,3.57,18.01,2,2014,11,20
16.11,23.31,12.01,2.7,15.01,2,2014,11,21
16.22,23.01,11.01,3.47,16.01,2,2014,11,22
15.52,22.01,10.01,3.48,15.01,2,2014,11,23
14.26,18.01,11.01,1.61,14.16,2,2014,11,24
13.9,19.01,8.01,2.57,13.46,2,2014,11,25
13.67,20.01,7.01,3.73,14.01,2,2014,11,26
13.25,18.01,8.51,2.32,13.91,2,2014,11,27
11.27,15.01,7.01,2.19,12.01,2,2014,11,28
10.07,14.01,6.01,2.01,10.01,2,2014,11,29
11.62,16.11,4.01,3.21,12.01,2,2014,11,30
13.48,18.01,7.01,2.68,13.96,2,2014,12,1
13.75,19.01,5.01,3.33,14.01,2,2014,12,2
12.94,17.01,5.01,3.17,13.11,2,2014,12,3
12.23,17.11,6.01,2.97,12.01,2,2014,12,4
11.41,17.01,2.01,3.97,11.91,2,2014,12,5
11.41,18.01,5.01,3.54,11.41,2,2014,12,6
11.66,18.01,5.01,3.64,11.01,2,2014,12,7
11.62,20.01,5.01,4.34,11.01,2,2014,12,8
12.14,22.01,3.01,5.01,12.01,2,2014,12,9
12.86,23.21,4.01,5.7,12.01,2,2014,12,10
11.73,20.01,5.01,4.28,11.01,2,2014,12,11
12.04,19.31,3.01,4.4,12.01,2,2014,12,12
12.58,18.01,5.01,3.43,12.01,2,2014,12,13
9.4,13.01,6.01,1.31,9.31,2,2014,12,14
10.5,14.11,4.01,2.47,10.05,2,2014,12,15
10.82,17.11,5.01,3.35,11.01,2,2014,12,16
12.15,18.01,5.01,3.24,11.01,2,2014,12,17
11.52,20.01,3.01,4.53,11.01,2,2014,12,18
12.45,21.01,3.01,5.0,12.01,2,2014,12,19
12.78,21.01,4.01,4.88,13.01,2,2014,12,20
13.31,23.01,5.01,5.02,13.01,2,2014,12,21
12.24,19.01,4.01,4.12,12.01,2,2014,12,22
11.36,20.01,5.71,3.9,11.01,2,2014,12,23
11.23,20.01,2.01,4.85,11.01,2,2014,12,24
11.08,20.01,2.31,5.16,10.51,2,2014,12,25
10.56,19.01,2.01,4.52,10.01,2,2014,12,26
10.58,20.21,0.01,5.61,10.01,2,2014,12,27
10.92,21.02,1.01,5.06,10.01,2,2014,12,28
11.8,21.01,5.51,4.06,11.01,2,2014,12,29
9.98,18.01,4.01,3.94,9.01,2,2014,12,30
9.74,19.01,1.01,4.85,9.01,2,2014,12,31
9.37,19.01,0.01,5.29,9.01,2,2015,1,1
9.23,19.41,0.01,5.66,8.01,2,2015,1,2
9.51,19.01,0.01,5.78,10.01,2,2015,1,3
9.26,19.01,0.01,5.65,8.31,2,2015,1,4
8.95,19.01,0.01,5.58,9.01,2,2015,1,5
8.94,16.61,0.51,4.3,8.01,2,2015,1,6
8.88,17.01,0.41,4.57,8.51,2,2015,1,7
8.81,18.01,0.01,5.04,9.01,2,2015,1,8
10.56,19.01,6.01,4.11,9.01,2,2015,1,9
13.39,24.31,5.01,5.47,12.01,2,2015,1,10
11.63,16.01,5.01,3.1,12.21,2,2015,1,11
14.3,22.01,8.01,3.76,14.01,2,2015,1,12
13.81,18.01,10.01,1.86,14.01,2,2015,1,13
12.95,20.01,7.01,3.13,12.01,2,2015,1,14
12.19,22.01,1.01,5.65,12.01,2,2015,1,15
9.54,15.01,1.01,3.06,10.01,2,2015,1,16
9.27,15.01,4.01,3.13,9.01,2,2015,1,17
8.93,16.01,1.01,3.83,9.01,2,2015,1,18
9.97,13.01,6.01,2.02,10.01,2,2015,1,19
8.68,17.01,0.01,4.3,9.01,2,2015,1,20
8.64,14.01,3.01,2.64,9.01,2,2015,1,21
9.13,14.01,4.01,3.15,9.16,2,2015,1,22
10.68,18.01,2.61,4.36,11.01,2,2015,1,23
10.12,17.01,0.01,4.36,10.01,2,2015,1,24
10.37,19.01,1.01,4.95,9.01,2,2015,1,25
10.9,20.01,1.01,5.62,11.01,2,2015,1,26
11.13,20.01,1.01,5.62,11.05,2,2015,1,27
10.81,19.01,1.01,4.97,10.01,2,2015,1,28
9.86,22.01,1.01,4.4,9.01,2,2015,1,29
12.05,24.01,4.01,5.33,11.01,2,2015,1,30
12.63,23.41,7.01,4.29,12.01,2,2015,1,31
12.88,23.01,8.01,3.3,12.01,2,2015,2,1
10.38,19.01,3.01,4.52,10.01,2,2015,2,2
9.37,17.01,3.01,4.14,9.01,2,2015,2,3
11.53,18.01,5.01,3.23,11.01,2,2015,2,4
10.87,18.01,6.01,3.27,10.01,2,2015,2,5
8.24,17.01,1.01,4.72,7.01,2,2015,2,6
8.66,16.01,1.01,4.42,9.01,2,2015,2,7
9.09,15.01,2.01,3.83,9.76,2,2015,2,8
11.27,17.01,5.01,2.88,11.01,2,2015,2,9
11.84,18.01,5.01,3.4,12.01,2,2015,2,10
11.72,20.31,3.01,4.92,12.01,2,2015,2,11
13.32,18.01,8.01,2.69,13.01,2,2015,2,12
12.36,17.31,7.01,2.73,12.01,2,2015,2,13
11.31,19.01,3.01,4.85,11.01,2,2015,2,14
13.29,22.21,5.01,5.23,13.01,2,2015,2,15
14.11,24.01,5.01,4.34,13.01,2,2015,2,16
11.01,20.01,5.01,3.17,10.31,2,2015,2,17
7.68,12.01,3.01,2.12,8.01,2,2015,2,18
9.67,16.01,4.61,3.41,9.01,2,2015,2,19
9.86,17.01,1.81,4.23,10.71,2,2015,2,20
11.57,17.01,5.01,3.07,11.56,2,2015,2,21
14.36,22.41,8.01,3.77,13.51,2,2015,2,22
14.45,24.01,6.01,5.85,13.91,2,2015,2,23
13.73,25.01,5.01,4.65,12.01,2,2015,2,24
13.69,24.01,5.01,5.17,13.11,2,2015,2,25
14.38,23.01,5.01,5.3,14.81,2,2015,2,26
13.05,23.01,6.01,4.68,12.01,2,2015,2,27
14.12,24.51,7.01,5.45,13.01,2,2015,2,28
14.69,24.01,7.01,5.56,14.01,2,2015,3,1
17.21,28.11,7.01,6.64,18.01,2,2015,3,2
18.29,28.01,8.01,6.16,18.91,2,2015,3,3
17.86,27.01,10.01,4.72,17.01,2,2015,3,4
17.83,28.01,7.01,5.97,18.01,2,2015,3,5
19.23,29.02,9.01,6.46,19.01,2,2015,3,6
19.03,29.11,8.01,5.95,18.06,2,2015,3,7
18.32,27.31,7.01,5.6,18.41,2,2015,3,8
18.41,28.01,8.01,5.65,19.01,2,2015,3,9
18.59,28.01,8.01,5.36,19.01,2,2015,3,10
18.55,28.05,8.01,5.34,18.01,2,2015,3,11
17.47,26.01,6.01,5.24,17.01,2,2015,3,12
14.14,25.11,7.61,4.65,13.01,2,2015,3,13
16.29,23.41,8.01,4.59,16.41,2,2015,3,14
16.36,24.01,8.01,4.75,15.36,2,2015,3,15
16.05,26.01,7.01,5.74,15.61,2,2015,3,16
14.02,26.01,8.01,4.63,13.01,2,2015,3,17
12.97,19.01,8.01,3.23,12.11,2,2015,3,18
11.41,17.31,7.01,2.72,10.01,2,2015,3,19
12.31,18.01,6.01,3.29,12.01,2,2015,3,20
12.58,18.01,6.01,3.25,12.01,2,2015,3,21
13.56,19.01,5.01,3.87,14.01,2,2015,3,22
12.45,17.01,9.81,2.05,12.01,2,2015,3,23
10.73,14.11,6.01,1.85,10.01,2,2015,3,24
10.81,16.01,4.01,3.07,11.01,2,2015,3,25
14.0,23.01,6.01,4.51,14.01,2,2015,3,26
16.78,25.31,6.81,5.94,17.01,2,2015,3,27
18.64,26.01,9.01,5.28,19.01,2,2015,3,28
20.21,29.01,9.01,5.53,20.51,2,2015,3,29
20.47,28.31,12.01,5.3,20.01,2,2015,3,30
21.56,30.01,11.01,5.74,22.01,2,2015,3,31
23.21,33.01,12.01,6.46,23.36,1,2015,4,1
24.58,33.01,14.01,5.64,24.01,1,2015,4,2
24.65,33.01,16.01,4.74,24.01,1,2015,4,3
20.25,29.01,14.01,4.24,19.51,2,2015,4,4
16.8,27.41,11.01,4.2,16.01,2,2015,4,5
17.01,24.01,13.01,3.26,16.31,2,2015,4,6
17.08,26.01,8.01,4.84,16.66,2,2015,4,7
17.71,24.01,9.01,3.83,17.91,2,2015,4,8
18.04,25.01,10.01,4.41,18.01,2,2015,4,9
17.34,25.11,9.81,4.4,16.01,2,2015,4,10
18.62,26.01,13.01,3.74,18.66,2,2015,4,11
19.79,28.01,11.01,5.18,20.01,2,2015,4,12
20.66,29.01,11.01,5.85,19.01,2,2015,4,13
18.72,26.01,12.01,4.2,18.01,2,2015,4,14
18.22,27.21,11.01,4.36,18.01,2,2015,4,15
19.23,29.01,10.61,5.75,19.01,2,2015,4,16
20.67,30.01,10.01,5.76,20.71,2,2015,4,17
21.02,29.51,13.01,4.85,21.01,2,2015,4,18
20.62,31.01,11.61,5.68,20.01,2,2015,4,19
20.54,31.11,12.01,5.97,20.01,2,2015,4,20
18.28,25.01,12.01,3.66,18.01,2,2015,4,21
20.75,31.01,12.61,5.79,20.01,2,2015,4,22
21.52,31.01,11.01,6.2,21.01,2,2015,4,23
21.65,34.01,13.01,6.05,21.26,1,2015,4,24
21.44,34.01,11.01,6.27,20.31,1,2015,4,25
20.85,31.21,13.01,4.98,20.81,2,2015,4,26
21.59,32.01,14.01,4.94,21.01,2,2015,4,27
21.45,32.01,12.01,5.86,20.51,2,2015,4,28
22.86,33.01,13.01,5.99,22.96,1,2015,4,29
23.96,32.01,15.01,5.76,24.01,1,2015,4,30
25.8,35.01,15.01,6.37,27.01,1,2015,5,1
28.64,40.01,17.01,6.65,28.81,1,2015,5,2
27.54,39.01,16.01,6.28,26.01,1,2015,5,3
24.59,35.01,17.01,5.05,23.51,1,2015,5,4
23.62,35.01,16.01,5.56,24.01,1,2015,5,5
25.77,36.01,16.01,6.15,26.76,1,2015,5,6
26.34,36.01,16.51,5.69,27.01,1,2015,5,7
25.62,35.61,15.01,6.69,26.01,1,2015,5,8
26.87,37.01,16.81,6.57,26.01,1,2015,5,9
28.03,37.21,16.01,6.62,28.01,1,2015,5,10
29.39,40.01,19.01,6.7,30.01,1,2015,5,11
31.15,42.01,18.01,6.94,31.21,1,2015,5,12
32.49,42.41,19.01,6.56,33.01,1,2015,5,13
31.69,42.01,23.01,5.42,31.01,1,2015,5,14
28.41,37.01,20.01,5.4,27.71,1,2015,5,15
26.63,36.01,16.01,6.5,28.01,1,2015,5,16
25.74,33.01,17.01,4.97,26.01,1,2015,5,17
23.39,31.31,15.01,5.4,24.01,1,2015,5,18
21.49,32.71,15.01,4.67,21.01,2,2015,5,19
21.6,31.01,15.01,4.64,21.01,2,2015,5,20
23.6,32.01,15.01,5.13,24.01,1,2015,5,21
23.26,29.01,16.81,3.45,23.91,1,2015,5,22
20.74,28.01,16.51,3.1,20.01,2,2015,5,23
19.39,26.01,15.01,3.04,18.06,2,2015,5,24
19.63,26.01,12.01,4.01,20.01,2,2015,5,25
21.94,29.21,16.01,3.94,22.01,2,2015,5,26
24.29,33.01,17.01,4.76,24.01,1,2015,5,27
21.57,30.01,14.01,4.56,21.01,2,2015,5,28
22.29,29.01,16.01,4.02,22.01,2,2015,5,29
24.96,34.01,14.01,6.24,26.01,1,2015,5,30
24.01,33.01,16.51,4.89,23.01,1,2015,5,31
23.73,30.01,15.01,4.26,23.46,1,2015,6,1
25.38,34.01,16.81,4.81,26.01,1,2015,6,2
26.72,36.01,19.01,4.75,26.51,1,2015,6,3
27.73,38.01,20.01,5.36,26.01,1,2015,6,4
29.5,39.01,18.71,5.95,30.01,1,2015,6,5
29.79,39.01,22.61,4.72,29.01,1,2015,6,6
26.77,33.01,20.01,3.78,26.01,1,2015,6,7
23.55,33.01,15.81,5.25,22.01,1,2015,6,8
23.27,34.01,16.01,5.16,22.51,1,2015,6,9
22.69,35.01,16.01,5.35,21.01,1,2015,6,10
23.28,34.01,18.61,4.11,22.01,1,2015,6,11
22.68,32.01,16.01,4.59,22.01,1,2015,6,12
22.29,32.01,16.81,4.0,22.01,1,2015,6,13
22.16,32.01,14.81,4.54,21.01,2,2015,6,14
22.77,32.01,15.01,4.6,22.01,1,2015,6,15
24.28,33.31,15.41,5.59,24.01,1,2015,6,16
26.31,35.21,15.71,5.86,27.01,1,2015,6,17
27.31,36.11,18.01,5.58,27.01,1,2015,6,18
26.57,37.01,18.01,5.66,26.81,1,2015,6,19
25.82,39.01,16.81,6.42,25.01,1,2015,6,20
27.68,37.51,16.01,6.42,28.01,1,2015,6,21
28.67,38.01,20.01,5.87,28.81,1,2015,6,22
25.65,37.01,17.01,5.75,26.01,1,2015,6,23
25.46,35.01,18.01,5.08,24.71,1,2015,6,24
26.56,36.01,16.01,5.73,26.01,1,2015,6,25
28.83,37.21,18.01,6.18,29.51,1,2015,6,26
29.88,39.01,20.01,5.99,29.01,1,2015,6,27
30.2,39.41,19.91,6.36,30.11,1,2015,6,28
30.57,40.01,21.01,6.09,30.96,1,2015,6,29
30.82,40.01,20.01,6.51,31.01,1,2015,6,30
28.59,38.91,18.51,5.96,28.51,1,2015,7,1
28.72,39.01,18.01,6.21,29.01,1,2015,7,2
29.12,39.01,19.01,6.27,29.01,1,2015,7,3
30.17,39.01,19.01,6.12,31.01,1,2015,7,4
31.38,41.01,22.01,5.16,31.46,1,2015,7,5
32.25,42.41,22.01,5.15,32.01,1,2015,7,6
31.06,41.11,19.21,5.1,30.01,1,2015,7,7
31.64,41.01,21.01,5.51,32.01,1,2015,7,8
31.11,41.01,21.51,5.38,30.51,1,2015,7,9
30.14,38.01,23.01,5.18,30.01,1,2015,7,10
30.51,39.11,20.71,5.88,30.76,1,2015,7,11
30.97,42.01,22.91,5.53,30.01,1,2015,7,12
31.98,41.01,22.01,5.17,32.01,1,2015,7,13
32.95,42.01,22.01,5.13,33.01,1,2015,7,14
33.21,42.01,22.81,5.62,34.01,1,2015,7,15
31.75,37.01,24.01,3.98,33.01,1,2015,7,16
29.2,37.01,21.01,4.57,29.11,1,2015,7,17
29.06,38.01,20.01,5.43,29.46,1,2015,7,18
29.72,39.01,21.61,5.16,28.81,1,2015,7,19
32.04,44.01,20.01,5.99,33.01,1,2015,7,20
34.93,45.01,22.01,6.38,35.01,1,2015,7,21
35.3,46.01,22.81,6.27,35.01,1,2015,7,22
34.8,45.01,25.31,5.28,35.01,1,2015,7,23
30.87,39.01,23.01,4.96,30.26,1,2015,7,24
29.69,40.01,21.01,6.0,30.01,1,2015,7,25
30.18,40.21,19.01,6.86,30.41,1,2015,7,26
31.8,42.01,21.01,6.82,32.01,1,2015,7,27
31.12,40.01,22.01,5.49,30.51,1,2015,7,28
30.29,40.01,20.01,5.99,31.01,1,2015,7,29
29.96,39.01,19.91,5.99,29.26,1,2015,7,30
28.87,38.31,20.01,5.38,29.01,1,2015,7,31
29.11,40.01,20.71,6.06,28.01,1,2015,8,1
28.28,39.01,18.81,5.74,29.01,1,2015,8,2
27.53,39.01,18.01,5.61,29.01,1,2015,8,3
29.69,39.01,20.01,5.76,31.01,1,2015,8,4
31.63,38.01,23.01,4.27,32.01,1,2015,8,5
33.04,43.01,23.02,5.27,32.01,1,2015,8,6
27.15,34.01,21.61,3.05,27.01,1,2015,8,7
29.05,40.01,20.01,5.7,29.01,1,2015,8,8
30.73,38.01,23.01,4.33,30.01,1,2015,8,9
31.12,38.01,22.61,4.58,31.01,1,2015,8,10
31.85,41.01,25.01,4.46,30.26,1,2015,8,11
31.3,41.01,20.61,5.06,31.01,1,2015,8,12
29.08,35.01,23.51,3.07,29.01,1,2015,8,13
28.38,36.01,22.01,4.24,27.51,1,2015,8,14
26.4,37.01,9.02,5.49,26.01,1,2015,8,15
26.77,37.01,17.01,5.41,27.01,1,2015,8,16
26.82,37.01,19.01,5.25,26.01,1,2015,8,17
25.72,35.01,19.01,4.42,26.01,1,2015,8,18
26.87,37.01,17.01,5.88,26.91,1,2015,8,19
27.79,36.51,20.01,5.3,28.01,1,2015,8,20
28.32,36.01,20.91,5.09,27.26,1,2015,8,21
27.23,35.01,19.01,4.79,27.01,1,2015,8,22
26.56,38.01,1.02,6.8,26.01,1,2015,8,23
27.02,38.01,17.61,5.59,27.01,1,2015,8,24
27.15,38.01,18.01,5.8,26.91,1,2015,8,25
26.74,38.41,17.91,6.29,26.06,1,2015,8,26
27.28,37.01,18.01,6.0,27.01,1,2015,8,27
28.14,37.01,20.01,4.38,28.01,1,2015,8,28
29.79,37.01,21.01,4.38,29.01,1,2015,8,29
27.86,35.21,22.01,4.4,27.46,1,2015,8,30
27.06,35.01,19.41,4.33,27.01,1,2015,8,31
26.57,32.31,20.01,4.01,26.11,1,2015,9,1
26.06,35.01,18.51,4.76,26.01,1,2015,9,2
24.33,36.01,18.01,5.04,23.01,1,2015,9,3
24.54,36.01,16.81,5.75,23.96,1,2015,9,4
25.5,35.11,16.01,5.62,26.01,1,2015,9,5
25.99,36.01,17.01,5.14,25.01,1,2015,9,6
25.74,33.01,17.01,4.82,25.01,1,2015,9,7
25.12,34.01,17.01,4.89,24.41,1,2015,9,8
25.67,33.31,16.61,5.47,26.01,1,2015,9,9
27.99,36.01,19.01,4.98,29.01,1,2015,9,10
27.53,35.01,19.81,4.77,26.51,1,2015,9,11
25.9,35.01,17.01,5.4,26.01,1,2015,9,12
26.34,35.01,17.01,5.46,26.16,1,2015,9,13
25.46,34.11,17.01,5.02,25.01,1,2015,9,14
24.94,35.01,17.01,5.2,25.01,1,2015,9,15
24.43,35.01,17.71,5.19,24.01,1,2015,9,16
24.7,35.01,17.01,5.22,24.36,1,2015,9,17
25.01,33.01,17.91,4.46,25.01,1,2015,9,18
25.1,33.01,16.01,5.33,25.61,1,2015,9,19
25.5,33.01,19.01,4.0,25.01,1,2015,9,20
26.68,36.01,16.01,5.78,27.01,1,2015,9,21
28.47,37.11,19.01,5.52,29.01,1,2015,9,22
27.0,32.01,22.01,2.31,26.21,1,2015,9,23
25.15,32.11,17.01,4.49,25.01,1,2015,9,24
23.7,32.01,15.01,4.08,23.01,1,2015,9,25
22.25,30.05,13.01,4.83,22.01,1,2015,9,26
22.47,30.31,16.51,3.96,21.01,2,2015,9,27
20.13,29.01,14.81,3.73,19.01,2,2015,9,28
20.98,27.21,15.01,3.5,20.91,2,2015,9,29
21.98,28.01,14.01,3.8,22.01,2,2015,9,30
22.89,30.11,13.91,4.57,22.86,1,2015,10,1
24.17,33.01,15.01,4.79,24.01,1,2015,10,2
25.54,33.05,17.01,4.85,26.01,1,2015,10,3
27.46,37.01,18.01,5.5,27.01,1,2015,10,4
27.36,38.01,17.91,5.52,27.01,1,2015,10,5
26.22,33.01,18.01,4.13,26.01,1,2015,10,6
24.28,32.31,18.01,3.82,24.01,1,2015,10,7
21.82,31.01,16.01,3.23,21.01,2,2015,10,8
21.09,29.01,14.81,4.21,20.01,2,2015,10,9
22.01,29.01,5.02,5.38,23.01,2,2015,10,10
22.95,30.01,15.91,3.58,22.01,2,2015,10,11
22.07,28.11,17.01,2.62,22.01,2,2015,10,12
20.69,28.01,16.01,2.94,19.36,2,2015,10,13
20.62,27.01,12.01,3.77,21.01,2,2015,10,14
20.36,27.01,12.01,4.28,20.26,2,2015,10,15
22.05,29.01,14.01,4.66,23.01,2,2015,10,16
21.61,25.01,18.01,1.58,22.01,2,2015,10,17
21.17,28.05,15.41,3.48,20.01,2,2015,10,18
19.97,26.01,15.81,2.7,19.06,2,2015,10,19
19.33,25.01,15.01,2.86,19.01,2,2015,10,20
20.62,28.01,12.01,4.14,21.01,2,2015,10,21
21.99,30.01,15.91,3.91,21.16,2,2015,10,22
21.57,26.01,16.01,2.8,21.01,2,2015,10,23
20.53,26.01,17.01,2.67,20.01,2,2015,10,24
20.74,27.01,17.01,3.1,20.01,2,2015,10,25
20.58,26.01,15.91,2.57,20.01,2,2015,10,26
19.55,25.01,12.71,3.06,19.01,2,2015,10,27
19.66,25.11,11.01,3.62,19.06,2,2015,10,28
19.67,27.21,11.81,4.65,19.01,2,2015,10,29
20.01,28.01,12.01,4.24,19.01,2,2015,10,30
19.56,28.01,11.01,3.94,19.01,2,2015,10,31
15.95,21.01,13.01,1.95,15.11,2,2015,11,1
14.35,19.41,8.81,2.66,14.01,2,2015,11,2
14.88,23.01,7.01,4.69,15.01,2,2015,11,3
16.61,26.01,7.01,5.06,16.51,2,2015,11,4
18.38,27.01,9.01,5.27,18.01,2,2015,11,5
20.08,30.01,11.71,5.6,20.01,2,2015,11,6
21.19,31.01,12.01,5.65,21.56,2,2015,11,7
21.09,31.01,11.01,5.26,21.01,2,2015,11,8
19.7,29.01,12.01,4.64,19.01,2,2015,11,9
18.66,27.01,10.01,4.81,18.16,2,2015,11,10
18.49,27.01,9.01,5.14,18.01,2,2015,11,11
18.66,28.01,7.01,5.57,19.01,2,2015,11,12
18.89,28.11,7.01,5.31,18.66,2,2015,11,13
18.89,28.01,9.01,5.45,18.86,2,2015,11,14
18.46,26.21,7.81,4.65,18.31,2,2015,11,15
16.73,23.01,10.01,3.9,17.46,2,2015,11,16
16.51,24.01,11.01,3.85,16.01,2,2015,11,17
16.65,26.01,7.91,5.17,16.01,2,2015,11,18
16.2,26.01,6.01,5.58,16.01,2,2015,11,19
15.9,26.11,5.01,5.93,16.01,2,2015,11,20
15.46,25.05,5.01,5.49,16.01,2,2015,11,21
14.57,24.01,11.01,2.87,14.01,2,2015,11,22
12.41,18.01,7.01,3.14,11.91,2,2015,11,23
10.92,18.01,2.01,4.23,11.01,2,2015,11,24
11.45,20.01,2.01,5.14,11.01,2,2015,11,25
13.07,22.11,4.01,5.56,13.01,2,2015,11,26
13.31,22.01,3.01,5.5,14.01,2,2015,11,27
13.77,22.11,3.71,5.18,14.01,2,2015,11,28
13.17,21.01,5.01,4.5,13.01,2,2015,11,29
15.49,25.41,6.51,5.35,15.01,2,2015,11,30
14.56,25.01,5.01,5.58,14.26,2,2015,12,1
14.11,21.01,5.01,4.02,15.01,2,2015,12,2
15.17,24.01,7.01,4.98,14.01,2,2015,12,3
15.14,25.01,5.01,5.69,15.01,2,2015,12,4
15.72,25.61,3.01,5.89,16.01,2,2015,12,5
14.96,26.01,5.01,5.86,14.01,2,2015,12,6
15.1,24.01,5.01,4.81,15.16,2,2015,12,7
15.77,24.01,8.01,4.08,15.01,2,2015,12,8
14.16,20.11,6.91,3.56,14.01,2,2015,12,9
11.63,21.01,1.01,5.32,11.21,2,2015,12,10
11.84,21.01,2.31,4.96,11.01,2,2015,12,11
12.1,21.01,3.01,4.84,11.01,2,2015,12,12
11.97,21.21,0.01,5.73,12.01,2,2015,12,13
13.63,23.11,4.01,5.06,13.01,2,2015,12,14
13.71,25.01,3.01,5.93,13.61,2,2015,12,15
14.47,25.02,4.01,6.06,13.81,2,2015,12,16
14.72,27.01,3.81,6.22,13.76,2,2015,12,17
14.75,27.01,4.01,6.46,13.01,2,2015,12,18
15.39,26.02,4.01,6.43,14.96,2,2015,12,19
14.5,24.02,5.01,5.13,15.01,2,2015,12,20
13.61,20.01,5.01,4.03,14.01,2,2015,12,21
14.16,24.01,5.01,5.41,14.01,2,2015,12,22
13.48,23.01,4.01,5.26,13.01,2,2015,12,23
11.84,21.01,1.01,5.03,12.01,2,2015,12,24
12.11,22.01,2.81,5.86,11.01,2,2015,12,25
11.89,22.01,1.01,5.71,12.01,2,2015,12,26
11.32,22.01,2.71,4.56,11.01,2,2015,12,27
11.81,23.01,0.01,6.04,11.41,2,2015,12,28
12.22,23.01,1.01,6.23,11.36,2,2015,12,29
13.23,24.01,2.01,6.25,13.01,2,2015,12,30
13.31,23.01,2.61,5.87,13.01,2,2015,12,31
13.65,24.21,3.01,6.3,13.01,2,2016,1,1
13.82,24.41,3.61,6.1,13.01,2,2016,1,2
13.41,22.11,3.01,5.59,13.01,2,2016,1,3
13.66,24.01,3.01,5.13,15.01,2,2016,1,4
14.21,19.11,7.01,2.53,14.01,2,2016,1,5
12.45,20.01,3.01,4.18,12.01,2,2016,1,6
13.18,23.11,3.01,5.98,14.01,2,2016,1,7
14.69,22.01,6.01,4.62,16.01,2,2016,1,8
16.31,21.01,9.01,2.65,15.61,2,2016,1,9
13.85,21.01,3.01,4.34,13.01,2,2016,1,10
13.26,21.01,2.01,4.26,13.01,2,2016,1,11
12.61,22.01,3.01,5.61,13.01,2,2016,1,12
13.81,24.11,3.01,6.29,13.01,2,2016,1,13
14.54,26.02,2.01,6.65,14.01,2,2016,1,14
15.27,25.02,3.01,6.37,17.01,2,2016,1,15
16.29,25.01,7.91,4.63,16.01,2,2016,1,16
15.54,26.11,4.01,5.98,14.66,2,2016,1,17
15.5,24.01,3.01,5.19,15.01,2,2016,1,18
13.73,22.01,3.01,5.14,13.11,2,2016,1,19
13.61,22.01,2.01,5.09,14.01,2,2016,1,20
14.08,22.01,4.01,5.16,14.01,2,2016,1,21
14.83,25.01,4.01,5.78,14.56,2,2016,1,22
16.06,27.01,5.01,6.38,16.01,2,2016,1,23
15.44,26.01,5.01,5.47,15.01,2,2016,1,24
14.75,20.11,2.02,4.16,16.01,2,2016,1,25
14.54,23.01,4.01,4.93,14.01,2,2016,1,26
14.68,22.51,5.01,4.69,14.51,2,2016,1,27
13.42,20.01,4.01,4.14,13.51,2,2016,1,28
13.26,19.01,4.01,3.94,13.01,2,2016,1,29
12.98,21.01,4.01,4.95,12.01,2,2016,1,30
12.91,22.31,3.61,5.48,12.51,2,2016,1,31
13.61,24.01,2.01,5.88,13.01,2,2016,2,1
14.68,24.01,3.01,5.78,15.01,2,2016,2,2
15.3,24.01,5.01,5.32,14.01,2,2016,2,3
14.99,25.01,5.01,5.76,15.91,2,2016,2,4
15.35,23.01,7.01,4.28,15.36,2,2016,2,5
16.61,26.01,5.01,5.88,16.01,2,2016,2,6
16.01,25.01,6.01,5.35,16.01,2,2016,2,7
16.33,27.01,4.01,6.18,16.01,2,2016,2,8
16.13,27.01,6.01,5.22,16.01,2,2016,2,9
16.25,26.01,6.01,5.68,16.01,2,2016,2,10
14.74,25.01,7.01,4.72,14.01,2,2016,2,11
16.52,26.01,8.01,5.29,17.01,2,2016,2,12
17.44,27.21,11.01,4.63,16.36,2,2016,2,13
16.74,23.01,10.01,3.22,16.01,2,2016,2,14
9.42,13.01,3.01,2.03,10.01,2,2016,2,15
8.36,14.01,2.91,2.93,8.01,2,2016,2,16
9.01,16.01,0.01,4.4,9.01,2,2016,2,17
9.25,17.01,1.01,4.46,9.01,2,2016,2,18
11.5,17.01,8.91,2.22,11.01,2,2016,2,19
11.49,20.01,6.81,3.46,10.61,2,2016,2,20
13.44,22.01,6.01,4.66,13.01,2,2016,2,21
12.63,18.01,5.01,3.12,13.01,2,2016,2,22
14.11,22.01,2.01,5.42,14.41,2,2016,2,23
15.01,24.01,2.01,5.99,15.01,2,2016,2,24
14.89,24.01,5.01,5.2,15.01,2,2016,2,25
13.87,25.01,2.01,5.28,13.01,2,2016,2,26
11.52,14.01,9.01,1.35,11.86,2,2016,2,27
10.29,14.11,6.01,2.34,10.01,2,2016,2,28
10.31,17.01,0.01,4.83,11.01,2,2016,2,29
13.42,23.01,3.01,5.7,14.01,2,2016,3,1
15.33,25.01,2.01,6.85,16.01,2,2016,3,2
16.37,26.31,3.71,6.23,16.01,2,2016,3,3
14.25,25.01,6.01,4.95,13.01,2,2016,3,4
14.62,23.01,7.01,3.82,13.01,2,2016,3,5
13.53,22.01,1.02,4.52,13.01,2,2016,3,6
12.28,22.01,3.01,4.5,11.51,2,2016,3,7
14.06,23.01,8.01,4.0,13.01,2,2016,3,8
14.46,22.31,5.01,4.85,14.01,2,2016,3,9
14.49,21.01,7.81,4.05,13.31,2,2016,3,10
