AVERAGE,MAX,MIN,STD,MEDIAN,CLUSTER,YEAR,MONTH,DAY
19.74,26.01,16.01,2.9,19.01,2,2012,1,11
20.8,27.01,15.01,3.15,20.51,2,2012,1,12
21.36,26.01,12.01,3.52,22.01,2,2012,1,13
23.2,30.01,18.01,3.7,22.51,1,2012,1,14
21.45,28.01,16.01,2.96,21.56,2,2012,1,15
17.24,22.01,14.01,2.04,16.26,2,2012,1,16
16.24,20.01,13.01,2.13,16.01,2,2012,1,17
16.12,22.01,12.01,2.37,16.01,2,2012,1,18
17.01,22.01,10.01,3.08,17.01,2,2012,1,19
15.94,20.01,12.01,2.51,16.01,2,2012,1,20
14.57,19.01,6.01,2.94,14.61,2,2012,1,21
14.85,21.01,11.01,2.87,14.51,2,2012,1,22
15.14,21.01,10.01,3.52,15.01,2,2012,1,23
14.55,20.01,5.01,3.67,14.51,2,2012,1,24
15.91,20.01,11.01,3.19,16.01,2,2012,1,25
14.94,20.01,10.01,3.23,15.01,2,2012,1,26
15.78,21.01,12.01,2.74,15.01,2,2012,1,27
15.35,20.01,12.01,2.51,15.81,2,2012,1,28
15.63,22.01,10.01,3.02,15.01,2,2012,1,29
17.84,25.01,12.01,3.56,18.01,2,2012,1,30
17.21,26.01,10.01,3.81,17.01,2,2012,1,31
17.04,24.02,4.02,3.94,17.01,2,2012,2,1
15.53,21.01,11.01,2.72,15.51,2,2012,2,2
16.07,20.01,12.01,2.5,16.01,2,2012,2,3
15.32,18.01,12.01,1.53,15.01,2,2012,2,4
15.49,22.01,9.01,4.37,15.01,2,2012,2,5
15.2,22.01,9.01,3.65,14.11,2,2012,2,6
15.01,20.01,11.01,3.49,13.01,2,2012,2,7
16.13,19.01,12.01,2.23,16.01,2,2012,2,8
15.49,18.01,12.01,2.01,15.01,2,2012,2,9
14.41,18.01,11.01,2.27,14.01,2,2012,2,10
13.88,19.01,7.01,3.17,14.01,2,2012,2,11
13.34,17.01,8.01,2.47,14.01,2,2012,2,12
14.74,19.01,9.01,3.06,15.01,2,2012,2,13
14.74,18.01,11.01,2.07,15.01,2,2012,2,14
14.13,20.01,8.01,2.92,14.01,2,2012,2,15
14.68,23.01,9.01,3.53,15.01,2,2012,2,16
16.14,24.01,10.01,3.73,16.01,2,2012,2,17
15.75,21.01,10.01,2.9,16.01,2,2012,2,18
15.24,19.01,11.01,2.43,15.01,2,2012,2,19
15.25,24.01,10.01,3.84,15.01,2,2012,2,20
15.29,20.01,10.01,3.2,15.01,2,2012,2,21
15.08,21.01,10.01,2.81,15.01,2,2012,2,22
15.41,20.01,11.01,2.63,15.51,2,2012,2,23
15.62,21.01,11.01,2.92,15.01,2,2012,2,24
15.48,23.01,10.01,3.93,15.01,2,2012,2,25
16.29,25.02,6.02,4.63,15.01,2,2012,2,26
15.83,25.01,9.01,4.09,15.66,2,2012,2,27
15.92,22.01,12.01,2.92,15.01,2,2012,2,28
15.9,21.01,12.01,2.65,16.01,2,2012,2,29
16.1,22.01,11.01,3.33,15.21,2,2012,3,1
16.06,22.01,11.01,3.27,16.01,2,2012,3,2
15.78,22.01,9.01,3.29,15.21,2,2012,3,3
16.7,25.01,11.01,4.06,15.01,2,2012,3,4
17.34,26.01,13.01,3.74,16.01,2,2012,3,5
17.17,25.01,12.01,3.46,16.01,2,2012,3,6
16.39,22.01,12.01,3.05,15.51,2,2012,3,7
18.28,30.01,10.01,5.69,17.01,2,2012,3,8
17.33,27.01,10.01,4.4,17.01,2,2012,3,9
20.17,26.01,15.01,2.99,20.01,2,2012,3,13
19.88,28.01,12.02,4.41,20.01,2,2012,3,14
22.41,32.01,14.01,5.24,22.01,2,2012,3,15
23.76,32.01,16.01,5.48,24.51,1,2012,3,16
22.42,30.01,14.01,3.78,22.01,2,2012,3,17
21.26,29.01,13.01,3.58,21.01,2,2012,3,18
18.73,25.01,16.01,2.73,18.01,2,2012,3,19
17.64,24.01,14.01,2.76,17.01,2,2012,3,20
17.96,28.01,12.01,3.98,17.51,2,2012,3,21
19.93,34.01,15.01,5.29,18.01,2,2012,3,22
18.26,24.01,15.01,2.23,18.01,2,2012,3,23
17.79,24.01,15.01,2.75,17.01,2,2012,3,24
17.72,24.01,14.01,2.6,17.51,2,2012,3,25
17.28,23.01,13.01,2.64,17.01,2,2012,3,26
18.47,25.01,14.01,3.05,18.01,2,2012,3,27
18.53,22.01,14.01,2.28,19.01,2,2012,3,28
17.72,22.01,13.01,2.41,18.01,2,2012,3,29
17.79,22.01,14.01,2.15,18.01,2,2012,3,30
17.68,22.01,14.01,1.9,17.01,2,2012,3,31
17.38,21.01,12.01,2.37,18.01,2,2012,4,1
17.87,21.01,13.01,2.26,18.01,2,2012,4,2
17.84,21.01,14.01,2.13,18.01,2,2012,4,3
17.53,21.01,13.01,2.22,18.01,2,2012,4,4
17.99,22.01,13.01,2.42,18.51,2,2012,4,5
17.68,22.01,13.01,2.52,17.71,2,2012,4,6
17.55,23.01,11.01,2.95,17.01,2,2012,4,7
18.41,26.01,12.01,3.48,18.51,2,2012,4,8
18.88,24.01,14.01,2.97,19.01,2,2012,4,9
18.29,24.01,14.01,2.35,18.01,2,2012,4,10
17.89,22.01,15.01,1.84,17.76,2,2012,4,11
17.64,22.01,12.01,2.41,18.01,2,2012,4,12
18.27,23.01,14.01,2.42,18.01,2,2012,4,13
17.82,23.01,14.01,2.48,18.01,2,2012,4,14
18.46,23.01,14.01,2.28,18.26,2,2012,4,15
17.93,22.01,15.01,1.8,18.01,2,2012,4,16
18.05,26.01,13.01,3.63,17.01,2,2012,4,17
19.27,30.02,12.01,4.39,18.01,2,2012,4,18
18.92,24.01,14.01,2.66,19.01,2,2012,4,19
18.48,24.01,6.02,3.29,18.91,2,2012,4,20
18.9,26.01,13.01,3.11,19.01,2,2012,4,21
18.38,23.01,14.01,2.22,18.01,2,2012,4,22
18.47,23.01,15.01,2.03,18.01,2,2012,4,23
18.22,23.91,15.01,2.09,17.51,2,2012,4,24
17.81,22.01,14.01,2.06,18.01,2,2012,4,25
17.59,21.01,15.01,1.82,17.01,2,2012,4,26
17.84,23.01,13.31,2.59,18.01,2,2012,4,27
18.59,22.01,16.01,1.84,18.01,2,2012,4,28
18.06,22.01,12.01,2.72,18.01,2,2012,4,29
17.93,21.11,14.01,1.99,17.01,2,2012,4,30
17.23,21.01,7.02,2.54,17.01,2,2012,5,1
17.77,22.01,14.01,2.43,18.01,2,2012,5,2
18.14,23.01,14.01,2.38,18.01,2,2012,5,3
18.5,23.01,15.01,2.49,18.01,2,2012,5,4
18.69,23.01,14.01,2.57,18.46,2,2012,5,5
20.19,26.01,15.01,3.07,20.31,2,2012,5,6
19.89,27.01,16.01,3.6,18.91,2,2012,5,7
19.76,22.01,17.11,1.27,20.01,2,2012,5,8
20.22,27.01,16.01,2.82,20.01,2,2012,5,9
20.1,29.01,16.01,2.84,19.01,2,2012,5,10
21.97,35.01,16.81,4.86,21.01,1,2012,5,11
24.02,43.01,17.01,7.97,20.51,1,2012,5,12
30.21,43.01,18.71,6.37,29.01,1,2012,5,13
32.03,42.01,19.01,6.42,33.01,1,2012,5,14
28.46,43.02,18.01,6.92,28.01,1,2012,5,15
25.99,39.01,17.91,6.55,23.01,1,2012,5,16
23.04,32.01,18.01,3.48,22.01,1,2012,5,17
21.77,28.01,18.01,2.54,21.01,2,2012,5,18
21.62,26.01,18.01,2.34,21.01,2,2012,5,19
20.33,24.01,17.01,2.04,20.01,2,2012,5,20
18.85,22.01,17.01,1.45,18.01,2,2012,5,21
19.85,26.01,16.01,2.85,20.01,2,2012,5,22
20.51,27.01,16.01,2.96,20.01,2,2012,5,23
20.82,28.01,17.01,2.93,20.01,2,2012,5,24
20.9,27.01,17.81,2.7,20.81,2,2012,5,25
20.16,25.01,16.01,2.53,19.51,2,2012,5,26
19.74,24.01,17.01,1.92,19.01,2,2012,5,27
20.08,24.01,17.01,1.94,20.01,2,2012,5,28
20.13,25.01,16.01,2.22,20.01,2,2012,5,29
20.22,25.01,16.01,2.63,20.01,2,2012,5,30
20.37,24.01,17.01,2.12,20.01,2,2012,5,31
20.41,25.01,14.01,2.54,20.01,2,2012,6,1
20.64,26.01,14.01,2.77,20.01,2,2012,6,2
21.18,27.01,12.01,2.93,21.81,2,2012,6,3
20.82,26.01,17.01,2.43,20.81,2,2012,6,4
20.96,25.01,13.01,2.2,21.26,2,2012,6,5
21.29,25.01,18.81,1.68,21.01,2,2012,6,6
21.65,26.01,17.01,2.35,22.01,2,2012,6,7
22.09,28.01,18.01,2.74,22.01,2,2012,6,8
21.31,26.01,17.01,2.3,21.01,2,2012,6,9
20.96,26.01,17.01,2.47,20.51,2,2012,6,10
21.32,26.01,18.01,2.26,21.01,2,2012,6,11
21.35,25.01,17.01,2.17,21.01,2,2012,6,12
20.65,25.01,17.01,2.46,20.41,2,2012,6,13
20.71,26.01,16.01,2.83,20.31,2,2012,6,14
21.3,28.01,17.01,2.91,20.01,2,2012,6,15
21.15,28.01,17.51,2.79,20.01,2,2012,6,16
21.01,27.01,17.01,2.89,20.01,2,2012,6,17
20.94,26.01,17.01,2.54,21.01,2,2012,6,18
21.05,27.01,17.01,2.68,21.01,2,2012,6,19
21.6,29.01,17.61,3.27,21.01,2,2012,6,20
22.04,30.01,17.01,3.54,21.51,2,2012,6,21
21.63,28.01,17.01,3.06,21.01,2,2012,6,22
21.13,27.01,17.51,2.34,21.01,2,2012,6,23
22.36,29.01,16.01,3.39,21.01,2,2012,6,24
24.34,36.01,18.01,5.87,21.91,1,2012,6,25
25.49,40.01,12.01,6.1,23.01,1,2012,6,26
26.07,38.01,19.01,5.4,24.01,1,2012,6,27
24.46,32.01,20.01,3.22,24.01,1,2012,6,28
22.29,30.01,15.01,3.15,21.11,2,2012,6,29
21.94,28.01,18.51,2.73,21.01,2,2012,6,30
20.71,27.01,14.01,2.92,20.01,2,2012,7,1
20.7,26.01,16.01,2.76,20.81,2,2012,7,2
21.45,28.01,18.01,2.91,21.01,2,2012,7,3
21.74,29.01,16.02,2.97,21.01,2,2012,7,4
21.27,27.01,18.01,2.57,20.01,2,2012,7,5
20.99,27.01,15.91,2.77,21.01,2,2012,7,6
20.96,27.01,17.01,2.61,21.01,2,2012,7,7
20.51,28.01,0.02,4.92,20.01,2,2012,7,8
20.66,28.02,7.02,4.28,21.01,2,2012,7,9
20.31,26.01,15.01,2.88,20.01,2,2012,7,10
21.27,27.01,14.01,2.78,21.06,2,2012,7,11
20.98,27.01,17.81,2.44,20.01,2,2012,7,12
20.87,27.01,17.01,2.73,20.01,2,2012,7,13
22.05,29.01,18.01,3.02,21.01,2,2012,7,14
22.1,30.01,18.01,3.28,21.06,1,2012,7,15
23.09,34.01,18.01,4.47,22.01,1,2012,7,16
24.94,37.02,18.01,5.27,23.41,1,2012,7,17
23.63,34.01,19.71,4.24,22.01,1,2012,7,18
23.96,37.01,18.01,5.12,22.01,1,2012,7,19
23.78,33.01,17.01,4.28,23.01,1,2012,7,20
23.36,38.01,19.01,4.36,22.01,1,2012,7,21
23.81,33.01,19.01,4.24,22.01,1,2012,7,22
24.55,33.01,20.01,3.79,23.01,1,2012,7,23
22.89,30.01,20.01,2.88,22.16,1,2012,7,24
22.62,30.01,18.01,3.21,22.01,1,2012,7,25
22.45,29.01,18.81,2.7,22.01,1,2012,7,26
22.56,29.01,18.01,3.19,22.01,2,2012,7,27
22.99,30.01,19.01,3.26,22.36,1,2012,7,28
22.8,30.01,18.01,3.29,22.01,1,2012,7,29
22.74,30.01,19.01,3.01,22.01,1,2012,7,30
22.88,31.01,19.01,3.12,22.01,1,2012,7,31
23.23,30.01,19.71,2.5,22.01,1,2012,8,1
22.33,32.01,20.01,2.73,22.01,1,2012,8,2
23.0,36.01,19.01,4.51,22.01,1,2012,8,3
23.27,33.01,18.01,3.75,22.51,1,2012,8,4
22.81,29.01,20.01,2.54,22.41,1,2012,8,5
22.24,29.01,18.71,2.91,21.96,1,2012,8,6
22.18,28.01,19.01,2.5,21.16,2,2012,8,7
21.24,28.01,16.02,2.76,21.01,2,2012,8,8
21.97,31.01,18.81,3.01,21.01,1,2012,8,9
24.23,40.01,18.01,5.38,23.01,1,2012,8,10
25.15,42.02,19.71,6.15,22.51,1,2012,8,11
25.37,37.01,19.91,4.47,24.01,1,2012,8,12
24.37,32.01,20.01,3.57,23.01,1,2012,8,13
23.93,32.01,19.01,3.98,22.36,1,2012,8,14
23.02,32.01,19.01,3.77,22.01,1,2012,8,15
23.05,33.01,19.01,3.81,22.01,1,2012,8,16
22.96,32.01,19.01,3.64,22.01,1,2012,8,17
22.75,30.01,20.01,2.89,22.01,1,2012,8,18
24.37,35.01,19.81,4.31,23.01,1,2012,8,19
25.37,37.01,20.01,4.92,23.41,1,2012,8,20
29.55,43.02,20.81,6.97,27.16,1,2012,8,21
28.87,40.01,23.01,4.7,27.76,1,2012,8,22
25.74,31.01,21.01,2.61,26.01,1,2012,8,23
23.55,30.01,20.01,2.41,23.01,1,2012,8,24
24.04,31.01,20.01,3.19,23.01,1,2012,8,25
24.64,34.01,20.51,3.63,23.81,1,2012,8,26
23.93,32.01,20.01,3.44,23.01,1,2012,8,27
23.9,31.01,20.01,2.95,23.01,1,2012,8,28
24.11,33.01,20.61,3.5,23.01,1,2012,8,29
23.77,31.01,20.01,3.16,23.01,1,2012,8,30
23.59,30.01,20.01,3.19,23.01,1,2012,8,31
22.82,31.01,19.01,2.76,22.01,1,2012,9,1
23.41,31.01,20.91,2.85,23.01,1,2012,9,2
23.58,31.01,20.01,2.94,22.91,1,2012,9,3
22.57,28.01,18.01,2.7,22.01,2,2012,9,4
22.62,28.01,19.01,2.31,22.01,2,2012,9,5
23.18,30.01,19.01,3.05,23.01,1,2012,9,6
24.76,34.01,18.01,4.14,24.01,1,2012,9,7
27.0,38.01,21.01,4.41,26.01,1,2012,9,8
25.85,32.01,21.01,3.25,25.01,1,2012,9,9
23.39,29.01,20.01,2.39,23.01,1,2012,9,10
23.47,29.01,20.01,2.69,23.01,1,2012,9,11
23.54,31.01,19.01,3.2,23.01,1,2012,9,12
23.6,32.01,19.01,3.5,23.01,1,2012,9,13
23.56,30.01,20.01,2.89,23.01,1,2012,9,14
22.87,30.01,20.01,2.74,22.01,1,2012,9,15
22.79,29.01,20.01,2.52,22.01,1,2012,9,16
22.79,29.01,19.01,2.38,22.01,1,2012,9,17
23.72,32.01,20.01,3.0,23.01,1,2012,9,18
24.13,31.01,20.01,2.99,23.21,1,2012,9,19
23.88,31.01,20.01,3.03,23.01,1,2012,9,20
24.66,34.01,20.01,3.85,23.96,1,2012,9,21
26.72,37.02,20.01,4.71,26.01,1,2012,9,22
24.37,28.01,22.01,1.63,24.01,1,2012,9,23
24.43,27.01,22.01,1.5,24.01,1,2012,9,24
23.88,29.01,21.01,1.96,23.01,1,2012,9,25
23.75,28.01,21.91,1.85,23.01,1,2012,9,26
23.92,28.01,21.01,1.81,24.01,1,2012,9,27
23.74,26.01,20.01,1.71,24.01,1,2012,9,28
23.21,27.01,20.01,1.93,23.01,1,2012,9,29
23.18,27.01,20.01,2.16,23.01,1,2012,9,30
23.0,27.01,19.01,2.49,23.01,2,2012,10,1
22.71,27.01,19.01,2.18,22.36,2,2012,10,2
22.45,26.01,19.01,1.96,22.01,2,2012,10,3
22.63,28.01,18.01,2.51,22.01,2,2012,10,4
23.77,30.01,20.01,2.9,23.01,1,2012,10,5
24.23,34.01,20.01,4.03,23.91,1,2012,10,6
24.62,34.01,21.01,3.49,23.91,1,2012,10,7
23.71,30.01,20.01,2.66,23.01,1,2012,10,8
23.54,34.01,19.01,3.96,22.01,1,2012,10,9
23.58,36.01,20.01,4.06,22.01,1,2012,10,10
23.46,30.01,21.01,2.55,22.91,1,2012,10,11
23.23,29.01,20.01,2.37,23.01,1,2012,10,12
22.63,28.01,19.81,2.23,22.01,2,2012,10,13
21.83,27.01,19.01,2.18,21.51,2,2012,10,14
22.25,28.01,19.01,2.49,22.01,2,2012,10,15
21.95,26.01,19.01,2.07,21.01,2,2012,10,16
21.54,25.01,18.91,1.7,22.01,2,2012,10,17
21.42,26.01,17.01,2.45,21.66,2,2012,10,18
20.75,24.01,18.01,1.76,21.01,2,2012,10,19
21.0,25.01,15.01,2.28,21.01,2,2012,10,20
21.43,27.01,16.01,3.04,21.01,2,2012,10,21
23.63,33.01,17.01,4.27,24.01,1,2012,10,22
23.41,29.01,20.01,2.37,23.01,1,2012,10,23
23.19,28.01,20.01,2.18,23.01,1,2012,10,24
22.64,26.01,20.01,2.05,22.01,2,2012,10,25
22.54,26.01,18.01,2.26,22.01,2,2012,10,26
22.55,28.01,18.51,2.36,22.01,2,2012,10,27
22.6,27.01,19.01,2.18,22.81,2,2012,10,28
23.25,26.01,20.01,1.7,23.01,1,2012,10,29
22.87,26.01,20.01,1.81,23.01,1,2012,10,30
23.95,28.01,21.01,2.0,24.01,1,2012,10,31
25.59,31.01,21.01,3.22,25.01,1,2012,11,1
27.49,34.01,21.01,4.02,28.01,1,2012,11,2
26.66,35.01,23.01,2.78,26.01,1,2012,11,3
26.24,34.01,21.01,3.57,25.01,1,2012,11,4
25.95,32.01,22.01,2.84,25.01,1,2012,11,5
24.71,34.01,21.01,3.43,23.51,1,2012,11,6
23.3,28.01,18.01,2.26,23.01,1,2012,11,7
22.36,26.01,19.01,2.19,22.01,2,2012,11,8
21.51,26.01,17.01,2.26,21.01,2,2012,11,9
21.33,26.01,17.01,2.43,21.01,2,2012,11,10
21.61,26.01,17.01,2.34,22.01,2,2012,11,11
21.04,24.01,17.01,1.84,21.01,2,2012,11,12
20.1,24.01,16.01,2.31,20.81,2,2012,11,13
19.47,24.01,12.01,2.91,20.01,2,2012,11,14
20.22,25.01,14.01,2.72,20.01,2,2012,11,15
20.49,24.01,16.01,2.16,21.01,2,2012,11,16
21.03,24.01,18.01,1.79,21.01,2,2012,11,17
20.29,24.01,16.01,2.24,20.01,2,2012,11,18
20.29,25.01,16.01,2.15,20.01,2,2012,11,19
19.77,24.01,13.01,2.66,19.01,2,2012,11,20
19.35,23.01,14.01,2.45,19.91,2,2012,11,21
19.64,24.01,16.01,2.28,19.51,2,2012,11,22
20.17,29.01,14.01,3.51,20.01,2,2012,11,23
23.87,30.01,17.01,4.34,24.01,1,2012,11,24
21.32,31.01,16.01,4.21,21.01,2,2012,11,25
20.32,24.01,17.01,2.48,20.26,2,2012,11,26
20.28,24.01,16.01,2.07,20.26,2,2012,11,27
19.75,24.01,15.01,2.28,20.01,2,2012,11,28
18.96,22.01,16.01,1.71,19.01,2,2012,11,29
18.96,22.01,15.01,2.02,19.01,2,2012,11,30
18.47,22.01,16.01,1.86,18.01,2,2012,12,1
17.88,22.01,14.01,2.27,18.01,2,2012,12,2
16.81,21.01,12.01,2.73,17.01,2,2012,12,3
17.05,23.01,12.01,3.11,16.01,2,2012,12,4
16.41,21.31,10.01,3.41,16.51,2,2012,12,5
16.67,22.01,10.01,3.44,17.01,2,2012,12,6
17.66,25.01,11.01,3.87,17.01,2,2012,12,7
17.81,23.61,11.01,2.95,18.01,2,2012,12,8
17.53,23.01,14.01,2.45,16.66,2,2012,12,9
18.94,27.01,13.01,3.78,18.26,2,2012,12,10
19.13,26.01,14.01,3.44,19.01,2,2012,12,11
17.68,25.01,10.01,3.68,17.01,2,2012,12,12
16.95,22.01,10.01,2.98,17.91,2,2012,12,13
18.15,22.01,13.01,2.98,19.01,2,2012,12,14
17.97,24.01,13.01,3.42,17.01,2,2012,12,15
18.52,25.01,12.01,3.78,18.01,2,2012,12,16
18.56,26.01,14.01,3.48,18.01,2,2012,12,17
19.56,28.01,12.01,4.34,20.01,2,2012,12,18
20.09,31.01,13.01,4.3,19.51,2,2012,12,19
22.29,33.01,12.01,5.41,22.26,2,2012,12,20
21.26,29.01,13.01,4.39,21.21,2,2012,12,21
20.8,29.01,13.01,4.31,20.76,2,2012,12,22
22.31,30.01,14.01,4.92,23.01,2,2012,12,23
21.14,30.02,14.01,5.17,19.01,2,2012,12,24
18.86,23.01,15.01,1.93,19.01,2,2012,12,25
17.38,21.41,13.01,2.44,17.41,2,2012,12,26
18.06,24.01,14.01,2.66,17.81,2,2012,12,27
20.27,27.01,14.01,3.99,20.01,2,2012,12,28
17.82,25.01,12.01,3.78,18.01,2,2012,12,29
16.51,22.01,9.81,3.5,16.01,2,2012,12,30
15.97,21.01,11.01,3.37,16.01,2,2012,12,31
16.55,21.01,12.01,2.46,16.01,2,2013,1,1
16.87,22.01,13.01,2.69,16.71,2,2013,1,2
16.32,22.01,12.01,2.54,16.01,2,2013,1,3
18.38,25.01,11.01,4.6,19.01,2,2013,1,4
16.98,22.01,11.01,3.16,17.01,2,2013,1,5
16.63,22.01,11.01,3.32,16.01,2,2013,1,6
16.84,23.01,10.01,3.74,16.01,2,2013,1,7
16.5,24.01,10.01,3.81,16.01,2,2013,1,8
17.23,25.01,10.01,4.47,17.01,2,2013,1,9
17.44,25.01,10.01,3.83,17.01,2,2013,1,10
17.84,25.01,10.01,4.4,17.01,2,2013,1,11
17.1,25.01,10.01,4.56,16.01,2,2013,1,12
16.05,23.01,9.01,4.05,16.01,2,2013,1,13
15.85,20.01,12.01,2.46,15.41,2,2013,1,14
16.19,24.01,11.01,3.65,16.01,2,2013,1,15
17.28,24.01,8.01,4.35,17.01,2,2013,1,16
15.59,21.01,12.01,2.9,15.01,2,2013,1,17
15.54,22.01,12.01,2.7,15.01,2,2013,1,18
16.49,21.01,12.41,2.59,16.21,2,2013,1,19
16.34,20.01,11.01,2.42,16.01,2,2013,1,20
17.65,22.01,13.01,2.26,17.01,2,2013,1,21
17.16,20.01,15.01,1.7,17.01,2,2013,1,22
16.69,21.01,13.01,2.17,16.11,2,2013,1,23
16.38,21.01,13.01,2.35,16.01,2,2013,1,24
15.98,21.01,12.01,2.56,16.01,2,2013,1,25
17.29,22.01,13.01,2.31,17.01,2,2013,1,26
18.13,23.01,15.01,2.27,17.01,2,2013,1,27
17.3,24.01,14.01,2.78,16.51,2,2013,1,28
18.59,29.01,12.01,4.82,18.11,2,2013,1,29
21.2,28.01,14.01,4.43,21.86,2,2013,1,30
20.89,28.01,13.01,4.48,21.01,2,2013,1,31
20.89,28.11,13.01,4.26,20.01,2,2013,2,1
17.67,24.01,12.01,3.15,17.01,2,2013,2,2
16.45,20.01,13.01,2.18,16.01,2,2013,2,3
17.83,27.01,13.01,4.27,16.91,2,2013,2,4
20.31,25.41,13.01,3.27,20.01,2,2013,2,5
17.33,24.01,12.01,3.33,17.01,2,2013,2,6
16.03,19.01,13.01,2.11,16.01,2,2013,2,7
16.3,19.11,13.01,1.57,16.01,2,2013,2,8
17.06,20.01,14.01,1.79,17.01,2,2013,2,9
16.96,27.01,13.01,3.54,16.91,2,2013,2,10
18.85,27.01,13.01,4.13,18.01,2,2013,2,11
16.47,21.01,13.01,2.46,16.01,2,2013,2,12
16.61,22.01,13.01,2.28,16.01,2,2013,2,13
16.51,23.01,13.01,2.71,16.01,2,2013,2,14
18.53,30.01,12.01,5.12,17.81,2,2013,2,15
18.87,29.01,13.01,4.35,19.01,2,2013,2,16
19.66,29.02,12.01,4.38,19.01,2,2013,2,17
17.74,23.01,12.01,2.61,17.01,2,2013,2,18
17.32,20.01,14.01,1.66,17.01,2,2013,2,19
16.43,20.01,12.01,2.26,16.01,2,2013,2,20
16.83,22.01,11.01,2.83,17.01,2,2013,2,21
17.24,23.01,13.01,2.71,16.51,2,2013,2,22
17.4,22.01,11.01,2.85,17.01,2,2013,2,23
16.7,23.01,13.01,2.88,16.01,2,2013,2,24
16.72,25.01,13.01,3.43,16.01,2,2013,2,25
16.68,20.01,13.01,2.12,17.01,2,2013,2,26
17.42,21.01,15.01,2.04,17.01,2,2013,2,27
17.04,21.01,12.01,2.48,17.31,2,2013,2,28
16.48,22.01,9.01,3.26,17.01,2,2013,3,1
17.64,23.01,12.01,2.96,18.51,2,2013,3,2
17.97,22.01,14.01,1.93,18.01,2,2013,3,3
19.36,22.01,15.01,1.54,19.01,2,2013,3,4
19.12,22.01,17.01,1.6,19.01,2,2013,3,5
19.18,23.01,15.01,2.16,19.01,2,2013,3,6
19.04,23.01,15.01,1.96,19.01,2,2013,3,7
18.72,23.01,15.01,2.45,19.01,2,2013,3,8
19.61,23.01,17.01,1.56,19.01,2,2013,3,9
19.12,24.01,15.01,2.47,18.01,2,2013,3,10
18.41,23.01,15.01,2.71,18.01,2,2013,3,11
18.35,23.01,14.01,2.71,18.51,2,2013,3,12
18.68,24.01,14.01,2.64,19.01,2,2013,3,13
19.23,25.01,15.01,2.74,19.01,2,2013,3,14
21.07,31.01,13.01,5.07,21.86,2,2013,3,15
21.11,30.01,16.61,3.35,20.01,2,2013,3,16
19.72,23.01,17.01,1.75,19.01,2,2013,3,17
19.48,23.01,15.01,2.01,19.01,2,2013,3,18
19.97,23.01,17.01,1.7,20.01,2,2013,3,19
19.58,26.01,15.01,2.79,19.01,2,2013,3,20
19.09,25.01,14.01,2.71,19.01,2,2013,3,21
18.7,23.01,15.01,2.29,18.91,2,2013,3,22
18.7,22.01,15.01,1.8,18.91,2,2013,3,23
18.21,22.01,15.01,1.89,18.01,2,2013,3,24
18.0,24.01,14.01,2.79,18.01,2,2013,3,25
18.28,23.01,14.01,2.37,18.01,2,2013,3,26
18.56,23.01,13.01,2.48,19.01,2,2013,3,27
18.64,24.01,15.01,2.34,18.01,2,2013,3,28
19.01,26.01,15.01,2.75,18.01,2,2013,3,29
20.27,29.01,15.01,3.8,19.26,2,2013,3,30
20.46,29.01,15.01,3.59,20.01,2,2013,3,31
19.63,26.01,15.81,2.64,19.51,2,2013,4,1
19.72,26.01,15.91,2.49,19.01,2,2013,4,2
19.47,25.01,16.01,2.1,19.51,2,2013,4,3
19.12,22.01,16.01,1.74,19.01,2,2013,4,4
19.29,23.01,15.01,2.14,19.01,2,2013,4,5
18.32,22.01,15.01,2.05,18.01,2,2013,4,6
17.84,21.01,15.01,1.73,18.01,2,2013,4,7
17.84,22.01,14.01,1.97,18.01,2,2013,4,8
18.34,22.01,14.01,2.24,18.01,2,2013,4,9
19.3,27.01,14.01,3.22,19.01,2,2013,4,10
19.53,29.01,14.01,3.49,19.01,2,2013,4,11
19.19,25.01,16.01,2.57,19.01,2,2013,4,12
19.28,26.01,16.01,2.67,19.01,2,2013,4,13
18.61,24.01,14.01,2.5,18.01,2,2013,4,14
18.81,25.01,15.01,2.52,18.51,2,2013,4,15
18.99,26.01,16.01,2.43,18.41,2,2013,4,16
19.62,24.01,16.81,2.11,19.01,2,2013,4,17
20.35,32.01,16.01,3.82,19.01,2,2013,4,18
23.43,41.02,16.01,6.99,20.01,1,2013,4,19
24.69,40.01,16.61,7.38,21.01,1,2013,4,20
24.75,40.01,16.61,7.38,20.01,1,2013,4,21
24.04,38.01,17.01,5.98,22.21,1,2013,4,22
21.57,28.01,17.01,2.67,21.51,2,2013,4,23
21.18,27.01,16.01,3.14,21.01,2,2013,4,24
21.72,28.01,17.01,2.79,21.01,2,2013,4,25
23.18,30.01,17.01,3.78,23.01,2,2013,4,26
22.11,29.01,17.01,3.32,22.01,2,2013,4,27
19.32,23.01,16.01,1.89,19.01,2,2013,4,28
18.4,21.01,16.01,1.62,18.01,2,2013,4,29
18.66,22.01,15.91,1.84,18.01,2,2013,4,30
18.59,22.01,15.01,2.25,18.41,2,2013,5,1
18.62,22.01,15.01,2.21,19.01,2,2013,5,2
18.83,23.01,16.01,2.17,19.01,2,2013,5,3
19.01,23.01,16.01,2.2,19.01,2,2013,5,4
18.93,24.01,15.01,2.54,18.81,2,2013,5,5
20.39,29.01,16.01,3.48,20.01,2,2013,5,6
20.48,30.01,15.01,4.39,19.11,2,2013,5,7
22.29,35.02,15.01,5.29,21.01,1,2013,5,8
